0.0009691955772449235,3.289875007988113e-10,1.7150234926861553e-11,1.0534876532528818e-11,-1.4112779780740165e-22,-1.2277422919692387e-16,-1.161801574602091e-23,148.15979,121.76471,99.04412,1
0.0009680961502544509,2.0624437950823567e-10,1.661980211154023e-11,1.0183666729790041e-11,-1.3214370976984047e-22,-8.610982497314692e-17,-9.513977567009617e-24,148.47368,121.32353,99.04412,1
0.0009684988896654387,2.5693776542130135e-10,1.659747600655548e-11,1.0396430285768922e-11,-1.3594569874236967e-22,-1.0676842849591155e-16,-1.301737189876251e-23,148.34491,121.43382,99.04412,1
0.001062683449662719,4.981077579217039e-09,4.221990663636078e-11,1.539615372626383e-11,-1.0607146333096228e-22,1.0857882745431061e-15,-3.77930657475682e-22,153.3509,190.36765,123.30882,1
0.0010629500882836885,4.976148178544521e-09,4.2805681878812406e-11,1.5492721610508933e-11,-1.0680816596752758e-22,1.0914295382843756e-15,-3.844093851923193e-22,153.28651,190.91911,123.30882,1
0.0010625704578871849,5.004198167015479e-09,4.252070232463139e-11,1.5409899484915375e-11,-1.0572033015078945e-22,1.0890866980387783e-15,-3.8002594668347997e-22,153.29457,190.47794,123.52941,1
0.001063379092058689,4.992754158989858e-09,4.264613094580351e-11,1.5572440619329816e-11,-1.058850499152625e-22,1.0988243356374438e-15,-3.8708430777862694e-22,153.22214,190.58824,123.30882,1
0.0010809678409783694,4.474111531166928e-08,1.1640522895474659e-11,1.7053417093397383e-11,-6.958071398998676e-23,2.7971021253733817e-15,2.2997654679033704e-22,153.31067,140.95589,125.84559,1
0.0010815387766198096,4.4894798523121197e-08,1.1521451761352707e-11,1.7074552253088742e-11,-7.19354647195415e-23,2.7895985769333345e-15,2.284253967407116e-22,153.27847,140.84558,125.625,1
0.001081302330675887,4.483437540644447e-08,1.1558458667565182e-11,1.701065363240999e-11,-7.257587236809573e-23,2.7682928332371197e-15,2.2721417013663737e-22,153.34285,140.84558,125.51471,1
0.0009615377792645853,4.180566158746578e-09,5.101791192252382e-12,4.311386922930461e-12,-1.3464261156809134e-23,2.6089472180316724e-16,1.5085515653361392e-23,161.33475,132.24265,207.57353,2
0.0010076841133107102,6.570953681289797e-10,2.2847336562879292e-11,7.565888780080285e-12,-9.31575733459444e-23,1.855271837808939e-16,-3.488062939277204e-23,157.51988,110.95588,217.72058,2
0.000945057321819488,1.8708942914913996e-08,1.3833316229920209e-11,2.2570887490651389e-13,-3.914788690647545e-25,2.6497791471317518e-17,-7.621292435820006e-26,179.49155,156.94853,197.31618,3
0.0009449824431108425,1.859921196597728e-08,1.3773835478769874e-11,2.288842225681767e-13,-3.992058108452587e-25,2.675909921386465e-17,-7.611703673703707e-26,179.55592,156.94853,197.42647,3
0.0009452716456290092,1.8734470966643444e-08,1.3874952565672708e-11,2.276911885283011e-13,-3.9468731531443766e-25,2.704109925126528e-17,-8.94730970137395e-26,179.44325,156.61765,197.42647,3
0.0009452716456290092,1.8734470966643444e-08,1.3874952565672708e-11,2.276911885283011e-13,-3.9468731531443766e-25,2.704109925126528e-17,-8.94730970137395e-26,179.44325,156.61765,197.42647,3
0.0009453309572710991,1.8861559492592704e-08,1.382247861075759e-11,2.2939970787241793e-13,-4.0258123603292574e-25,2.6872865373720698e-17,-6.923194549341985e-26,179.37886,156.72794,197.20589,3
